Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Certpay_Quicksti,Firefox 68.0,,,2019-10-02 23:45:14,2019-10-02 23:54:08,8m - 54.619s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Firefox 68.0,,,2019-10-02 23:45:16,2019-10-02 23:46:18,1m - 1.410s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-02 23:45:18,2019-10-02 23:45:18,0.005s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-02 23:45:18,2019-10-02 23:45:18,0.500s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Firefox 68.0,,,2019-10-02 23:45:19,2019-10-02 23:45:47,28.148s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-02 23:45:47,2019-10-02 23:45:48,1.147s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/TELLER_ID""), teller_id, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-02 23:45:48,2019-10-02 23:45:49,0.767s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/NEXT_BUTTON""), ""Next button"", [pageLoadTime])",Firefox 68.0,,,2019-10-02 23:45:49,2019-10-02 23:45:51,1.712s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/MANUAL_ENTRY_BUTTON""), ""ManualEntry"", [pageLoadTime])",Firefox 68.0,,,2019-10-02 23:45:51,2019-10-02 23:45:52,1.495s,PASSED
"CardNumber = pages.Quicksti.setUserPaymentDetails(firstName, lastName, VISA)",Firefox 68.0,,,2019-10-02 23:45:52,2019-10-02 23:45:55,2.826s,PASSED
