Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Certpay_Quicksti,Chrome 76.0.3809.100,,,2019-10-28 05:39:14,2019-10-28 06:03:08,23m - 54.824s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Chrome 76.0.3809.100,,,2019-10-28 05:39:16,2019-10-28 05:42:00,2m - 44.363s,PASSED
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-10-28 05:39:17,2019-10-28 05:39:17,0.007s,PASSED
Start setup action : setupTestCase,Chrome 76.0.3809.100,,,2019-10-28 05:39:17,2019-10-28 05:39:19,2.009s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Chrome 76.0.3809.100,Open Certpay Quicksti application,,2019-10-28 05:39:23,2019-10-28 05:39:53,30.351s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,Enter 'Bureau code',,2019-10-28 05:39:53,2019-10-28 05:40:00,6.494s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/TELLER_ID""), teller_id, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,Enter 'Teller Id',,2019-10-28 05:40:00,2019-10-28 05:40:05,5.622s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/NEXT_BUTTON""), ""Next button"", [pageLoadTime])",Chrome 76.0.3809.100,Click on 'Next',,2019-10-28 05:40:05,2019-10-28 05:40:13,7.284s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/MANUAL_ENTRY_BUTTON""), ""ManualEntry"", [pageLoadTime])",Chrome 76.0.3809.100, Click on 'Click here to manually enter card details',,2019-10-28 05:40:13,2019-10-28 05:40:18,5.605s,PASSED
