Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Payment_Making,Chrome 76.0.3809.100,,,2019-10-29 04:44:25,2019-10-29 04:48:59,4m - 34.250s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Chrome 76.0.3809.100,,,2019-10-29 04:44:25,2019-10-29 04:45:19,53.231s,ERROR
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-10-29 04:44:27,2019-10-29 04:44:27,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 76.0.3809.100,Open Certpay application,,2019-10-29 04:44:28,2019-10-29 04:45:03,35.171s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,Enter valid Bureau code,,2019-10-29 04:45:03,2019-10-29 04:45:18,15.183s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 76.0.3809.100,Click on 'Begin Payment',,2019-10-29 04:45:18,2019-10-29 04:45:18,0.297s,ERROR
Start listener action : afterTestCase,Chrome 76.0.3809.100,,,2019-10-29 04:45:19,2019-10-29 04:45:19,0.002s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_002_Credit_MultiLine_Payment,Chrome 76.0.3809.100,,,2019-10-29 04:45:19,2019-10-29 04:46:21,1m - 2.119s,ERROR
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-10-29 04:45:20,2019-10-29 04:45:20,0.001s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 76.0.3809.100,Open Certpay application,,2019-10-29 04:45:22,2019-10-29 04:46:18,55.985s,PASSED
