Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Certpay_Quicksti,Firefox 68.0,,,2019-10-07 06:03:31,2019-10-07 06:19:58,16m - 26.788s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Firefox 68.0,,,2019-10-07 06:03:34,2019-10-07 06:05:13,1m - 38.994s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-07 06:03:35,2019-10-07 06:03:35,0.006s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-07 06:03:35,2019-10-07 06:03:36,0.343s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Firefox 68.0,,,2019-10-07 06:03:36,2019-10-07 06:04:08,31.694s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-07 06:04:08,2019-10-07 06:04:09,1.162s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/TELLER_ID""), teller_id, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-07 06:04:09,2019-10-07 06:04:10,0.844s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/NEXT_BUTTON""), ""Next button"", [pageLoadTime])",Firefox 68.0,,,2019-10-07 06:04:10,2019-10-07 06:04:14,4.630s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/MANUAL_ENTRY_BUTTON""), ""ManualEntry"", [pageLoadTime])",Firefox 68.0,,,2019-10-07 06:04:14,2019-10-07 06:04:17,2.841s,PASSED
"CardNumber = pages.Quicksti.setUserPaymentDetails(firstName, lastName, VISA)",Firefox 68.0,,,2019-10-07 06:04:17,2019-10-07 06:04:21,4.007s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/PAYMENT_TYPE""), ""Taxes"", ""paymentType"", [pageLoadTime])",Firefox 68.0,,,2019-10-07 06:04:21,2019-10-07 06:04:23,1.549s,PASSED
"pages.Quicksti.setExpDate(expMonth, expYear, securityCode)",Firefox 68.0,,,2019-10-07 06:04:23,2019-10-07 06:04:26,3.491s,PASSED
"pages.Quicksti.setPaymentAmountDetailsForSinglePayment(paymentAmount, quantity)",Firefox 68.0,,,2019-10-07 06:04:26,2019-10-07 06:04:28,1.731s,PASSED
