Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Chrome 76.0.3809.100,,,2019-10-07 06:03:28,2019-10-07 06:16:07,12m - 39.010s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Chrome 76.0.3809.100,,,2019-10-07 06:03:31,2019-10-07 06:06:00,2m - 29.626s,PASSED
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-10-07 06:03:34,2019-10-07 06:03:34,0.124s,PASSED
Start setup action : setupTestCase,Chrome 76.0.3809.100,,,2019-10-07 06:03:34,2019-10-07 06:03:35,0.826s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:03:36,2019-10-07 06:04:04,28.797s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:04:04,2019-10-07 06:04:10,5.104s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:04:10,2019-10-07 06:04:14,4.792s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:04:14,2019-10-07 06:04:21,6.670s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:04:21,2019-10-07 06:04:24,2.576s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 76.0.3809.100,,,2019-10-07 06:04:24,2019-10-07 06:04:29,5.104s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-10-07 06:04:29,2019-10-07 06:04:29,0.043s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:04:29,2019-10-07 06:04:30,1.506s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-07 06:04:30,2019-10-07 06:04:31,1.294s,PASSED
