Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Certpay_Quicksti,Firefox 68.0,,,2019-10-10 00:58:03,2019-10-10 01:14:15,16m - 12.431s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Firefox 68.0,,,2019-10-10 00:58:05,2019-10-10 00:59:15,1m - 9.995s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-10 00:58:06,2019-10-10 00:58:06,0.006s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-10 00:58:06,2019-10-10 00:58:07,0.909s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Firefox 68.0,,,2019-10-10 00:58:08,2019-10-10 00:58:30,22.044s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-10 00:58:30,2019-10-10 00:58:31,1.107s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/TELLER_ID""), teller_id, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-10 00:58:31,2019-10-10 00:58:32,0.824s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/NEXT_BUTTON""), ""Next button"", [pageLoadTime])",Firefox 68.0,,,2019-10-10 00:58:32,2019-10-10 00:58:34,2.254s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/MANUAL_ENTRY_BUTTON""), ""ManualEntry"", [pageLoadTime])",Firefox 68.0,,,2019-10-10 00:58:34,2019-10-10 00:58:36,1.866s,PASSED
"CardNumber = pages.Quicksti.setUserPaymentDetails(firstName, lastName, VISA)",Firefox 68.0,,,2019-10-10 00:58:36,2019-10-10 00:58:39,2.424s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/PAYMENT_TYPE""), ""Taxes"", ""paymentType"", [pageLoadTime])",Firefox 68.0,,,2019-10-10 00:58:39,2019-10-10 00:58:40,1.456s,PASSED
"pages.Quicksti.setExpDate(expMonth, expYear, securityCode)",Firefox 68.0,,,2019-10-10 00:58:40,2019-10-10 00:58:44,3.424s,PASSED
