Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Firefox 68.0,,,2019-10-08 22:53:30,2019-10-08 23:02:59,9m - 28.529s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Firefox 68.0,,,2019-10-08 22:53:31,2019-10-08 22:55:17,1m - 45.208s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-08 22:53:33,2019-10-08 22:53:33,0.010s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-08 22:53:33,2019-10-08 22:53:33,0.587s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:53:34,2019-10-08 22:53:52,17.593s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:53:52,2019-10-08 22:53:54,1.651s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:53:54,2019-10-08 22:53:58,4.023s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:53:58,2019-10-08 22:54:01,3.803s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:01,2019-10-08 22:54:03,1.975s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,,,2019-10-08 22:54:03,2019-10-08 22:54:05,2.059s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-08 22:54:05,2019-10-08 22:54:05,0.048s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:05,2019-10-08 22:54:07,1.614s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:07,2019-10-08 22:54:08,1.264s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:08,2019-10-08 22:54:11,2.723s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,,,2019-10-08 22:54:11,2019-10-08 22:54:14,2.627s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,,,2019-10-08 22:54:14,2019-10-08 22:54:15,1.462s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,,,2019-10-08 22:54:15,2019-10-08 22:54:15,0.173s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:15,2019-10-08 22:54:21,5.963s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-08 22:54:21,2019-10-08 22:54:21,0.078s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:21,2019-10-08 22:54:24,2.924s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-08 22:54:24,2019-10-08 22:54:29,5.148s,PASSED
"newList = pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Firefox 68.0,,,2019-10-08 22:54:29,2019-10-08 22:54:34,4.714s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:34,2019-10-08 22:54:35,0.752s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:35,2019-10-08 22:54:37,2.411s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:37,2019-10-08 22:54:40,2.589s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, CardType, """")",Firefox 68.0,,,2019-10-08 22:54:40,2019-10-08 22:54:43,2.983s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:43,2019-10-08 22:54:44,0.981s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Firefox 68.0,,,2019-10-08 22:54:44,2019-10-08 22:54:49,4.735s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/APPROVED""), 30)",Firefox 68.0,,,2019-10-08 22:54:49,2019-10-08 22:54:49,0.158s,PASSED
PaymentId = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Firefox 68.0,,,2019-10-08 22:54:49,2019-10-08 22:54:52,3.301s,PASSED
