Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Certpay_Quicksti,Firefox 68.0,,,2019-10-17 03:28:40,2019-10-17 03:47:43,19m - 2.736s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Firefox 68.0,,,2019-10-17 03:28:46,2019-10-17 03:31:47,3m - 1.360s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-17 03:28:48,2019-10-17 03:28:48,0.006s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-17 03:28:48,2019-10-17 03:28:51,2.812s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Firefox 68.0,Open Certpay Quicksti application,,2019-10-17 03:28:56,2019-10-17 03:29:49,52.696s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter 'Bureau code',,2019-10-17 03:29:49,2019-10-17 03:29:52,2.429s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/TELLER_ID""), teller_id, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter 'Teller Id',,2019-10-17 03:29:52,2019-10-17 03:29:53,0.970s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/NEXT_BUTTON""), ""Next button"", [pageLoadTime])",Firefox 68.0,Click on 'Next',,2019-10-17 03:29:53,2019-10-17 03:29:56,3.626s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/MANUAL_ENTRY_BUTTON""), ""ManualEntry"", [pageLoadTime])",Firefox 68.0, Click on 'Click here to manually enter card details',,2019-10-17 03:29:56,2019-10-17 03:29:59,2.581s,PASSED
"CardNumber = pages.Quicksti.setUserPaymentDetails(firstName, lastName, VISA)",Firefox 68.0,"Enter firstname,lastname,card number",,2019-10-17 03:29:59,2019-10-17 03:30:02,2.947s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/PAYMENT_TYPE""), ""Taxes"", ""paymentType"", [pageLoadTime])",Firefox 68.0,Select Payment type,,2019-10-17 03:30:02,2019-10-17 03:30:03,1.431s,PASSED
"pages.Quicksti.setExpDate(expMonth, expYear, securityCode)",Firefox 68.0,"ENter exp date,security code",,2019-10-17 03:30:03,2019-10-17 03:30:07,3.748s,PASSED
"pages.Quicksti.setPaymentAmountDetailsForSinglePayment(paymentAmount, quantity)",Firefox 68.0,"Enter paymnet amount, quantity",,2019-10-17 03:30:07,2019-10-17 03:30:10,2.702s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/REFRENCE_NUMBER""), referenceNum, ""Reference Number"", [pageLoadTime])",Firefox 68.0,Enter reference num,,2019-10-17 03:30:10,2019-10-17 03:30:10,0.737s,PASSED
"amount_Value = pages.Quicksti.getAttributeValue(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/SUB_TOTAL""))",Firefox 68.0,,,2019-10-17 03:30:10,2019-10-17 03:30:10,0.186s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/COMMENTS""), ""Testing"", ""Comments"", [pageLoadTime])",Firefox 68.0,Enter Comments,,2019-10-17 03:30:10,2019-10-17 03:30:12,1.018s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/ADDRESS""), address, ""Address"", [pageLoadTime])",Firefox 68.0,Enter address,,2019-10-17 03:30:12,2019-10-17 03:30:12,0.684s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/ZIP_CODE""), zipCode, ""zipcode"", [pageLoadTime])",Firefox 68.0,Enter zip code,,2019-10-17 03:30:12,2019-10-17 03:30:13,0.734s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/TELEPHONE""), telephone, ""Telephone"", [pageLoadTime])",Firefox 68.0,Enter telephone,,2019-10-17 03:30:13,2019-10-17 03:30:14,0.978s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/EMAIL_ADDRESS""), emailAddress, ""EMAIL address"", [pageLoadTime])",Firefox 68.0,Enter email address,,2019-10-17 03:30:14,2019-10-17 03:30:15,0.768s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/NEXT_BUTTON""), ""Next"", [pageLoadTime])",Firefox 68.0,Click on 'Next',,2019-10-17 03:30:15,2019-10-17 03:30:16,1.569s,PASSED
"pages.Quicksti.verifyUserPaymentDetails(paymentAmount, firstName, lastName, CardNumber)",Firefox 68.0,Verify user details,,2019-10-17 03:30:16,2019-10-17 03:30:17,1.212s,PASSED
delay(2),Firefox 68.0,,,2019-10-17 03:30:17,2019-10-17 03:30:20,2.124s,PASSED
"scrollToElement(findTestObject(""CERTPAY_QUICKSTI/Payment_Details_Verification_Page/PROCESS""), 0)",Firefox 68.0,,,2019-10-17 03:30:20,2019-10-17 03:30:20,0.428s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Details_Verification_Page/PROCESS""), ""Process"", [pageLoadTime])",Firefox 68.0,"Click on 'Process'
",,2019-10-17 03:30:20,2019-10-17 03:30:26,6.021s,PASSED
"PaymentId = pages.Quicksti.verifyPaymentApproval(findTestObject(""CERTPAY_QUICKSTI/Payment_Details_Verification_Page/APPROVED""))",Firefox 68.0,,,2019-10-17 03:30:26,2019-10-17 03:30:43,17.445s,PASSED
navigateToUrl(Reports_url),Firefox 68.0,Open reports site,,2019-10-17 03:30:43,2019-10-17 03:31:24,40.805s,PASSED
"pages.Bureau_Login_Page.loginToReportsSite(userName, password, accessCode)",Firefox 68.0,"Enter username,password, access code",,2019-10-17 03:31:24,2019-10-17 03:31:33,8.392s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/REPORTING""), ""Reporting"", [pageLoadTime])",Firefox 68.0,Click on reporting,,2019-10-17 03:31:33,2019-10-17 03:31:38,5.430s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/REPORTING""), ""Reporting"", [pageLoadTime])",Firefox 68.0,,,2019-10-17 03:31:38,2019-10-17 03:31:39,1.136s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/QUICK_FIND_PAYMENT""), ""Quick find payment"", [pageLoadTime])",Firefox 68.0,Click on Quick find payment,,2019-10-17 03:31:39,2019-10-17 03:31:42,2.480s,PASSED
"utilities.SafeActions.safeType(findTestObject(""SEARCH_PAYMENT/PAYMENT_ID_INPUT_FIELD""), PaymentId, ""Payment id"", [pageLoadTime])",Firefox 68.0,Enter Payment id,,2019-10-17 03:31:42,2019-10-17 03:31:43,0.914s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON_1""), ""Search button"", [pageLoadTime])",Firefox 68.0,Click on serch button,,2019-10-17 03:31:43,2019-10-17 03:31:45,2.046s,PASSED
"pages.Search_Page.validateApprovedTransactionsInReports(PaymentId, ""Visa"", amount_Value)",Firefox 68.0,Verify payment details,,2019-10-17 03:31:45,2019-10-17 03:31:45,0.371s,PASSED
closeBrowser(),Firefox 68.0,,,2019-10-17 03:31:45,2019-10-17 03:31:47,2.133s,PASSED
Start tear down : tearDownTestCase,Firefox 68.0,,,2019-10-17 03:31:47,2019-10-17 03:31:47,0.001s,PASSED
Start listener action : afterTestCase,Firefox 68.0,,,2019-10-17 03:31:47,2019-10-17 03:31:47,0.000s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-17 03:31:47,2019-10-17 03:31:47,0.001s,PASSED
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Firefox 68.0,,,2019-10-17 03:31:47,2019-10-17 03:32:48,1m - 0.441s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-17 03:31:48,2019-10-17 03:31:48,0.000s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-17 03:31:48,2019-10-17 03:31:48,0.001s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Firefox 68.0,Open Certpay Quicksti application,,2019-10-17 03:31:48,2019-10-17 03:32:09,21.092s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter 'Bureau code',,2019-10-17 03:32:09,2019-10-17 03:32:10,0.902s,PASSED
