Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Chrome 76.0.3809.100,,,2019-09-30 00:02:29,2019-09-30 00:08:46,6m - 16.076s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/Credit_SingleLine_Payment_001,Chrome 76.0.3809.100,,,2019-09-30 00:02:30,2019-09-30 00:03:41,1m - 11.293s,PASSED
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-09-30 00:02:31,2019-09-30 00:02:31,0.010s,PASSED
Start setup action : setupTestCase,Chrome 76.0.3809.100,,,2019-09-30 00:02:31,2019-09-30 00:02:31,0.313s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:31,2019-09-30 00:02:44,12.365s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:44,2019-09-30 00:02:45,1.479s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:45,2019-09-30 00:02:47,1.187s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:47,2019-09-30 00:02:48,1.100s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:48,2019-09-30 00:02:49,1.359s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 76.0.3809.100,,,2019-09-30 00:02:49,2019-09-30 00:02:51,2.150s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-30 00:02:51,2019-09-30 00:02:51,0.034s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:51,2019-09-30 00:02:52,0.965s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:52,2019-09-30 00:02:53,0.891s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:53,2019-09-30 00:02:54,0.981s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 76.0.3809.100,,,2019-09-30 00:02:54,2019-09-30 00:02:57,3.054s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 76.0.3809.100,,,2019-09-30 00:02:57,2019-09-30 00:02:59,1.510s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:02:59,2019-09-30 00:03:00,0.962s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:00,2019-09-30 00:03:01,1.511s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-30 00:03:01,2019-09-30 00:03:01,0.024s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:01,2019-09-30 00:03:02,0.904s,PASSED
delay(mediumWait),Chrome 76.0.3809.100,,,2019-09-30 00:03:02,2019-09-30 00:03:07,5.038s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Chrome 76.0.3809.100,,,2019-09-30 00:03:07,2019-09-30 00:03:10,3.274s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:10,2019-09-30 00:03:11,0.808s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:11,2019-09-30 00:03:12,0.971s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:12,2019-09-30 00:03:13,0.912s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, CardType, """")",Chrome 76.0.3809.100,,,2019-09-30 00:03:13,2019-09-30 00:03:15,2.529s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:15,2019-09-30 00:03:16,0.782s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:16,2019-09-30 00:03:19,2.470s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/APPROVED""), 0)",Chrome 76.0.3809.100,,,2019-09-30 00:03:19,2019-09-30 00:03:19,0.113s,PASSED
PaymentId = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Chrome 76.0.3809.100,,,2019-09-30 00:03:19,2019-09-30 00:03:22,3.275s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-09-30 00:03:22,2019-09-30 00:03:23,0.759s,PASSED
waitForPageLoad(10),Chrome 76.0.3809.100,,,2019-09-30 00:03:23,2019-09-30 00:03:23,0.013s,PASSED
