Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Certpay_Quicksti,Chrome 76.0.3809.100,,,2019-10-10 00:58:00,2019-10-10 01:18:21,20m - 20.936s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_Visa_SingleLinePayment,Chrome 76.0.3809.100,,,2019-10-10 00:58:02,2019-10-10 00:59:50,1m - 47.587s,PASSED
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-10-10 00:58:04,2019-10-10 00:58:04,0.009s,PASSED
Start setup action : setupTestCase,Chrome 76.0.3809.100,,,2019-10-10 00:58:04,2019-10-10 00:58:06,1.406s,PASSED
"utilities.SafeActions.openBrowser(Quicksti_Url, [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-10 00:58:07,2019-10-10 00:58:32,24.654s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/BUREAU_CODE""), bureau_code, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-10 00:58:32,2019-10-10 00:58:34,1.943s,PASSED
"utilities.SafeActions.safeType(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/TELLER_ID""), teller_id, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-10 00:58:34,2019-10-10 00:58:36,1.935s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Login_ Page/NEXT_BUTTON""), ""Next button"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-10 00:58:36,2019-10-10 00:58:39,3.488s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""CERTPAY_QUICKSTI/Payment_Information_Page/MANUAL_ENTRY_BUTTON""), ""ManualEntry"", [pageLoadTime])",Chrome 76.0.3809.100,,,2019-10-10 00:58:39,2019-10-10 00:58:41,1.862s,PASSED
"CardNumber = pages.Quicksti.setUserPaymentDetails(firstName, lastName, VISA)",Chrome 76.0.3809.100,,,2019-10-10 00:58:41,2019-10-10 00:58:45,3.862s,PASSED
