Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Firefox 68.0,,,2019-10-21 06:27:27,2019-10-21 06:37:02,9m - 34.818s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Firefox 68.0,,,2019-10-21 06:27:28,2019-10-21 06:29:20,1m - 52.028s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-21 06:27:28,2019-10-21 06:27:29,0.009s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-21 06:27:29,2019-10-21 06:27:29,0.664s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,Open Certpay application,,2019-10-21 06:27:31,2019-10-21 06:28:06,34.644s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter valid Bureau code,,2019-10-21 06:28:06,2019-10-21 06:28:08,1.968s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,Click on 'Begin Payment',,2019-10-21 06:28:08,2019-10-21 06:28:10,2.547s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-21 06:28:10,2019-10-21 06:28:12,2.081s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,Select 'Bank card' radio button,,2019-10-21 06:28:12,2019-10-21 06:28:14,1.900s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,"Enter Payment Amount,reference num,comments",,2019-10-21 06:28:14,2019-10-21 06:28:16,2.118s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-21 06:28:16,2019-10-21 06:28:16,0.026s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Firefox 68.0,Select 'Visa' from card type dropdown,,2019-10-21 06:28:16,2019-10-21 06:28:17,1.300s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,Select 'Payment type',,2019-10-21 06:28:17,2019-10-21 06:28:19,1.228s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-21 06:28:19,2019-10-21 06:28:20,1.603s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,"Enter First and Last name,telephone",,2019-10-21 06:28:20,2019-10-21 06:28:23,2.291s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,"Enter address and zip code
",,2019-10-21 06:28:23,2019-10-21 06:28:24,1.553s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Firefox 68.0,,,2019-10-21 06:28:24,2019-10-21 06:28:24,0.091s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,Click on 'Continue',,2019-10-21 06:28:24,2019-10-21 06:28:24,0.211s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), 30)",Firefox 68.0,,,2019-10-21 06:28:24,2019-10-21 06:28:26,1.175s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2019-10-21 06:28:26,2019-10-21 06:28:28,2.616s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-21 06:28:28,2019-10-21 06:28:28,0.091s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-21 06:28:28,2019-10-21 06:28:30,1.919s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-21 06:28:30,2019-10-21 06:28:35,5.026s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Firefox 68.0,"Enter card number,exp date, exp month and security code
",,2019-10-21 06:28:35,2019-10-21 06:28:40,4.835s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Firefox 68.0,"Enter Email address
",,2019-10-21 06:28:40,2019-10-21 06:28:41,0.754s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on continue,,2019-10-21 06:28:41,2019-10-21 06:28:42,1.442s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Firefox 68.0,"Click on i agree
",,2019-10-21 06:28:42,2019-10-21 06:28:44,1.913s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, CardType, """")",Firefox 68.0,"Verify user details like first and last name,card type ,email address",,2019-10-21 06:28:44,2019-10-21 06:28:47,3.239s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Firefox 68.0,Click on process payment,,2019-10-21 06:28:47,2019-10-21 06:28:49,1.491s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Firefox 68.0,Click on 'Yes',,2019-10-21 06:28:49,2019-10-21 06:28:52,3.267s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/APPROVED""), 30)",Firefox 68.0,Verify Payment Approval,,2019-10-21 06:28:52,2019-10-21 06:28:52,0.148s,PASSED
PaymentId = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Firefox 68.0,Verify payment approval and note the paymentId,,2019-10-21 06:28:52,2019-10-21 06:28:56,3.306s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Firefox 68.0,Click on 'Search Payment',,2019-10-21 06:28:56,2019-10-21 06:28:57,1.011s,PASSED
waitForPageLoad(10),Firefox 68.0,,,2019-10-21 06:28:57,2019-10-21 06:28:57,0.011s,PASSED
