Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Chrome 76.0.3809.100,,,2019-10-24 03:54:50,2019-10-24 04:22:28,27m - 37.990s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Chrome 76.0.3809.100,,,2019-10-24 03:54:51,2019-10-24 04:05:12,10m - 21.523s,PASSED
Start listener action : beforeTestCase,Chrome 76.0.3809.100,,,2019-10-24 03:54:54,2019-10-24 03:54:54,0.008s,PASSED
Start setup action : setupTestCase,Chrome 76.0.3809.100,,,2019-10-24 03:54:54,2019-10-24 03:54:55,1.377s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 76.0.3809.100,Open Certpay application,,2019-10-24 03:55:01,2019-10-24 03:56:18,1m - 17.224s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 76.0.3809.100,Enter valid Bureau code,,2019-10-24 03:56:18,2019-10-24 03:56:25,7.315s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 76.0.3809.100,Click on 'Begin Payment',,2019-10-24 03:56:25,2019-10-24 03:56:35,9.388s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 76.0.3809.100,Click on 'Continue',,2019-10-24 03:56:35,2019-10-24 03:56:52,17.628s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Chrome 76.0.3809.100,Select 'Bank card' radio button,,2019-10-24 03:56:52,2019-10-24 03:57:03,10.251s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 76.0.3809.100,"Enter Payment Amount,reference num,comments",,2019-10-24 03:57:03,2019-10-24 03:57:52,49.817s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-10-24 03:57:52,2019-10-24 03:57:54,1.358s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Chrome 76.0.3809.100,Select 'Visa' from card type dropdown,,2019-10-24 03:57:54,2019-10-24 03:58:17,23.379s,PASSED
