Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Firefox 68.0,,,2019-10-04 09:55:41,2019-10-04 10:05:31,9m - 49.079s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Firefox 68.0,,,2019-10-04 09:55:42,2019-10-04 09:57:39,1m - 56.693s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-04 09:55:43,2019-10-04 09:55:43,0.011s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-04 09:55:43,2019-10-04 09:55:43,0.304s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,,,2019-10-04 09:55:44,2019-10-04 09:56:15,30.659s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,,,2019-10-04 09:56:15,2019-10-04 09:56:17,2.144s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,,,2019-10-04 09:56:17,2019-10-04 09:56:20,3.258s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,,,2019-10-04 09:56:20,2019-10-04 09:56:23,2.869s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,,,2019-10-04 09:56:23,2019-10-04 09:56:25,1.661s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,,,2019-10-04 09:56:25,2019-10-04 09:56:27,2.119s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-04 09:56:27,2019-10-04 09:56:27,0.035s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Firefox 68.0,,,2019-10-04 09:56:27,2019-10-04 09:56:28,1.201s,PASSED
