Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Quicksti,Firefox 68.0,,,2019-10-29 02:23:06,2019-10-29 02:25:54,2m - 48.398s,INCOMPLETE
,,,,,,,
Test Cases/Certpay_Quicksti/TC_001_SingleBureauSite_SingleLinePayment,Firefox 68.0,,,2019-10-29 02:23:09,2019-10-29 02:23:54,45.754s,ERROR
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-29 02:23:11,2019-10-29 02:23:11,0.008s,PASSED
"data = findTestData(""Data Files/Certpay/SingleBureau_SingleLine"")",Firefox 68.0,,,2019-10-29 02:23:13,2019-10-29 02:23:17,3.720s,PASSED
paymentIdList = [],Firefox 68.0,,,2019-10-29 02:23:17,2019-10-29 02:23:17,0.001s,PASSED
for (def index : (1..data.getRowNumbers())),Firefox 68.0,,,2019-10-29 02:23:17,2019-10-29 02:23:54,37.827s,ERROR
Start listener action : afterTestCase,Firefox 68.0,,,2019-10-29 02:23:54,2019-10-29 02:23:54,0.000s,PASSED
,,,,,,,
Test Cases/Certpay_Quicksti/TC_002_MultiBureauSite_SingleBureau_MultiLinePayment,Firefox 68.0,,,2019-10-29 02:23:54,2019-10-29 02:24:38,43.511s,ERROR
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-29 02:23:56,2019-10-29 02:23:56,0.002s,PASSED
"data = findTestData(""Certpay/SingleBureau_MultiLine"")",Firefox 68.0,,,2019-10-29 02:23:58,2019-10-29 02:23:58,0.247s,PASSED
amountList = [],Firefox 68.0,,,2019-10-29 02:23:58,2019-10-29 02:23:58,0.001s,PASSED
referenceList = [],Firefox 68.0,,,2019-10-29 02:23:58,2019-10-29 02:23:58,0.001s,PASSED
paymentTypeList = [],Firefox 68.0,,,2019-10-29 02:23:58,2019-10-29 02:23:58,0.001s,PASSED
quantityList = [],Firefox 68.0,,,2019-10-29 02:23:58,2019-10-29 02:23:58,0.001s,PASSED
