Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Firefox 68.0,,,2019-10-28 05:39:37,2019-10-28 05:49:30,9m - 53.247s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Firefox 68.0,,,2019-10-28 05:39:38,2019-10-28 05:41:50,2m - 12.198s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-28 05:39:40,2019-10-28 05:39:40,0.006s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-28 05:39:40,2019-10-28 05:39:41,1.121s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,Open Certpay application,,2019-10-28 05:39:42,2019-10-28 05:40:44,1m - 1.579s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter valid Bureau code,,2019-10-28 05:40:44,2019-10-28 05:40:46,1.852s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,Click on 'Begin Payment',,2019-10-28 05:40:46,2019-10-28 05:40:48,1.923s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:40:48,2019-10-28 05:40:51,2.949s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,Select 'Bank card' radio button,,2019-10-28 05:40:51,2019-10-28 05:40:53,1.922s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,"Enter Payment Amount,reference num,comments",,2019-10-28 05:40:53,2019-10-28 05:40:55,1.978s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-28 05:40:55,2019-10-28 05:40:55,0.051s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Firefox 68.0,Select 'Visa' from card type dropdown,,2019-10-28 05:40:55,2019-10-28 05:40:56,1.224s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,Select 'Payment type',,2019-10-28 05:40:56,2019-10-28 05:40:57,1.268s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:40:57,2019-10-28 05:40:59,1.707s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,"Enter First and Last name,telephone",,2019-10-28 05:40:59,2019-10-28 05:41:01,2.571s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,"Enter address and zip code
",,2019-10-28 05:41:01,2019-10-28 05:41:03,1.632s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Firefox 68.0,,,2019-10-28 05:41:03,2019-10-28 05:41:03,0.079s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,Click on 'Continue',,2019-10-28 05:41:03,2019-10-28 05:41:03,0.173s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), 30)",Firefox 68.0,,,2019-10-28 05:41:03,2019-10-28 05:41:04,0.644s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2019-10-28 05:41:04,2019-10-28 05:41:06,2.013s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-28 05:41:06,2019-10-28 05:41:06,0.242s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:41:06,2019-10-28 05:41:07,1.287s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-28 05:41:07,2019-10-28 05:41:12,5.023s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Firefox 68.0,"Enter card number,exp date, exp month and security code
",,2019-10-28 05:41:12,2019-10-28 05:41:16,4.031s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Firefox 68.0,"Enter Email address
",,2019-10-28 05:41:16,2019-10-28 05:41:17,0.682s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on continue,,2019-10-28 05:41:17,2019-10-28 05:41:19,1.505s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Firefox 68.0,"Click on i agree
",,2019-10-28 05:41:19,2019-10-28 05:41:20,1.596s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, CardType, """")",Firefox 68.0,"Verify user details like first and last name,card type ,email address",,2019-10-28 05:41:20,2019-10-28 05:41:23,2.744s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Firefox 68.0,Click on process payment,,2019-10-28 05:41:23,2019-10-28 05:41:24,1.194s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Firefox 68.0,Click on 'Yes',,2019-10-28 05:41:24,2019-10-28 05:41:26,2.141s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/APPROVED""), 30)",Firefox 68.0,Verify Payment Approval,,2019-10-28 05:41:26,2019-10-28 05:41:27,0.209s,PASSED
PaymentId = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Firefox 68.0,Verify payment approval and note the paymentId,,2019-10-28 05:41:27,2019-10-28 05:41:30,3.288s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Firefox 68.0,Click on 'Search Payment',,2019-10-28 05:41:30,2019-10-28 05:41:31,1.165s,PASSED
waitForPageLoad(10),Firefox 68.0,,,2019-10-28 05:41:31,2019-10-28 05:41:31,0.023s,PASSED
pages.Search_Page.switchToWindow(),Firefox 68.0,,,2019-10-28 05:41:31,2019-10-28 05:41:32,1.110s,PASSED
"waitForElementClickable(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), 0)",Firefox 68.0,,,2019-10-28 05:41:32,2019-10-28 05:41:33,1.061s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [mediumWait])",Firefox 68.0,Select 'Credit or debit card' radio button,,2019-10-28 05:41:33,2019-10-28 05:41:35,1.754s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, accNum)",Firefox 68.0,"Enter billing last name,card number",,2019-10-28 05:41:35,2019-10-28 05:41:37,1.685s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Firefox 68.0,"Click on search
",,2019-10-28 05:41:37,2019-10-28 05:41:39,2.294s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentId),Firefox 68.0,"Verify payment id
",,2019-10-28 05:41:39,2019-10-28 05:41:40,0.591s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Firefox 68.0,Click on 'Search' icon to generate receipt,,2019-10-28 05:41:40,2019-10-28 05:41:41,1.021s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-28 05:41:41,2019-10-28 05:41:46,5.006s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Firefox 68.0,Scroll to close button,,2019-10-28 05:41:46,2019-10-28 05:41:46,0.165s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Firefox 68.0,Click on 'Email Receipt',,2019-10-28 05:41:46,2019-10-28 05:41:47,1.027s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Firefox 68.0,Click on 'Send Email',,2019-10-28 05:41:47,2019-10-28 05:41:48,0.958s,PASSED
Start tear down : tearDownTestCase,Firefox 68.0,,,2019-10-28 05:41:48,2019-10-28 05:41:48,0.001s,PASSED
Start listener action : afterTestCase,Firefox 68.0,,,2019-10-28 05:41:48,2019-10-28 05:41:50,2.488s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-28 05:41:50,2019-10-28 05:41:50,0.001s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_002_Credit_MultiLine_Payment,Firefox 68.0,,,2019-10-28 05:41:50,2019-10-28 05:43:35,1m - 44.765s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-28 05:41:51,2019-10-28 05:41:51,0.000s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-28 05:41:51,2019-10-28 05:41:51,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,Open Certpay application,,2019-10-28 05:41:51,2019-10-28 05:42:19,27.733s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter valid Bureau code,,2019-10-28 05:42:19,2019-10-28 05:42:20,0.958s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,Click on 'Begin Payment',,2019-10-28 05:42:20,2019-10-28 05:42:23,3.547s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:42:23,2019-10-28 05:42:25,1.939s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,"Enter Payment Amount,refernce num,comments",,2019-10-28 05:42:25,2019-10-28 05:42:28,2.292s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Firefox 68.0,Click on 'Add another property',,2019-10-28 05:42:28,2019-10-28 05:42:29,1.578s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", ""22"")",Firefox 68.0,"Enter Payment Amount,refernce num,comments",,2019-10-28 05:42:29,2019-10-28 05:42:32,2.346s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,Select 'Bank card' radio button,,2019-10-28 05:42:32,2019-10-28 05:42:33,1.435s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-28 05:42:33,2019-10-28 05:42:33,0.014s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), cardType, ""CardType"", [pageLoadTime])",Firefox 68.0,Select 'Discover' from card type dropdown,,2019-10-28 05:42:33,2019-10-28 05:42:38,5.242s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,Select 'Payment type',,2019-10-28 05:42:38,2019-10-28 05:42:40,1.537s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:42:40,2019-10-28 05:42:41,1.471s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,"Enter First and Last name,telephone",,2019-10-28 05:42:41,2019-10-28 05:42:44,2.790s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,Enter address and Zip code,,2019-10-28 05:42:44,2019-10-28 05:42:46,1.549s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Firefox 68.0,,,2019-10-28 05:42:46,2019-10-28 05:42:46,0.128s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,Click on continue,,2019-10-28 05:42:46,2019-10-28 05:42:46,0.161s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2019-10-28 05:42:46,2019-10-28 05:42:49,3.368s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-28 05:42:49,2019-10-28 05:42:49,0.021s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on continue,,2019-10-28 05:42:49,2019-10-28 05:42:51,1.796s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Firefox 68.0,"Enter card number,exp date,exp month,security code",,2019-10-28 05:42:51,2019-10-28 05:42:56,4.660s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Firefox 68.0,Enter email address,,2019-10-28 05:42:56,2019-10-28 05:42:56,0.816s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on Continue,,2019-10-28 05:42:56,2019-10-28 05:42:58,1.478s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Firefox 68.0,Click on 'I agree',,2019-10-28 05:42:58,2019-10-28 05:43:00,1.623s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, cardType, """")",Firefox 68.0,Verify user details,,2019-10-28 05:43:00,2019-10-28 05:43:02,2.708s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Firefox 68.0,Click on 'Process Payment',,2019-10-28 05:43:02,2019-10-28 05:43:03,1.163s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Firefox 68.0,Click on 'Yes',,2019-10-28 05:43:03,2019-10-28 05:43:08,4.853s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/APPROVED""), 30)",Firefox 68.0,Verify paymnet Approval,,2019-10-28 05:43:08,2019-10-28 05:43:09,0.463s,PASSED
PaymentID = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Firefox 68.0,Verify payment details and note paymnetId,,2019-10-28 05:43:09,2019-10-28 05:43:13,3.800s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Firefox 68.0,Click on 'Search Payment',,2019-10-28 05:43:13,2019-10-28 05:43:14,1.083s,PASSED
waitForPageLoad(10),Firefox 68.0,,,2019-10-28 05:43:14,2019-10-28 05:43:14,0.140s,PASSED
pages.Search_Page.switchToWindow(),Firefox 68.0,,,2019-10-28 05:43:14,2019-10-28 05:43:15,0.993s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [mediumWait])",Firefox 68.0,Select 'Credit or debit card' radio button,,2019-10-28 05:43:15,2019-10-28 05:43:18,2.858s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, accNum)",Firefox 68.0,"Enter billing last name,card num",,2019-10-28 05:43:18,2019-10-28 05:43:20,2.077s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Firefox 68.0,Click on 'Search',,2019-10-28 05:43:20,2019-10-28 05:43:23,3.233s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Firefox 68.0,Verify payment details,,2019-10-28 05:43:23,2019-10-28 05:43:23,0.403s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Firefox 68.0,Click on 'Search' icon to generate receipt,,2019-10-28 05:43:23,2019-10-28 05:43:24,1.056s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-28 05:43:24,2019-10-28 05:43:29,5.004s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Firefox 68.0,"scroll to close button
",,2019-10-28 05:43:29,2019-10-28 05:43:30,0.198s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Firefox 68.0,Click on 'Email Receipt',,2019-10-28 05:43:30,2019-10-28 05:43:31,1.044s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Firefox 68.0,Click on 'Send Email',,2019-10-28 05:43:31,2019-10-28 05:43:32,0.911s,PASSED
Start tear down : tearDownTestCase,Firefox 68.0,,,2019-10-28 05:43:32,2019-10-28 05:43:32,0.000s,PASSED
Start listener action : afterTestCase,Firefox 68.0,,,2019-10-28 05:43:32,2019-10-28 05:43:35,3.380s,PASSED
Start listener action : sampleAfterTestCase,Firefox 68.0,,,2019-10-28 05:43:35,2019-10-28 05:43:35,0.000s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_003_Echeck_Checking_SingleLine_Payment,Firefox 68.0,,,2019-10-28 05:43:35,2019-10-28 05:45:03,1m - 27.821s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-28 05:43:36,2019-10-28 05:43:36,0.007s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-28 05:43:36,2019-10-28 05:43:36,0.001s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,Open Certpay application,,2019-10-28 05:43:36,2019-10-28 05:44:01,25.104s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter valid Bureau code,,2019-10-28 05:44:01,2019-10-28 05:44:03,1.156s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,Click on 'Begin Payment',,2019-10-28 05:44:03,2019-10-28 05:44:04,1.733s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:44:04,2019-10-28 05:44:06,1.692s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Firefox 68.0,Select 'Electronic check' radio button,,2019-10-28 05:44:06,2019-10-28 05:44:08,2.245s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,"Enter payment amount,reference nu8m,comments",,2019-10-28 05:44:08,2019-10-28 05:44:10,2.280s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,Select 'Payment type',,2019-10-28 05:44:10,2019-10-28 05:44:12,1.303s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:44:12,2019-10-28 05:44:13,1.542s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,"Enter First and Last name,telephone",,2019-10-28 05:44:13,2019-10-28 05:44:16,2.419s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,Enter address details,,2019-10-28 05:44:16,2019-10-28 05:44:17,1.414s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,Click on 'Continue',,2019-10-28 05:44:17,2019-10-28 05:44:17,0.108s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,Select checkbox 'My billing information is same information i entered in previous page',,2019-10-28 05:44:17,2019-10-28 05:44:21,3.396s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-28 05:44:21,2019-10-28 05:44:21,0.016s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-28 05:44:21,2019-10-28 05:44:22,1.692s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Firefox 68.0,Select Account type as 'Checking',,2019-10-28 05:44:22,2019-10-28 05:44:24,1.566s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Firefox 68.0,"Enter 'Routing Number',checking acc num",,2019-10-28 05:44:24,2019-10-28 05:44:27,2.603s,PASSED
