Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Firefox 68.0,,,2019-10-17 03:28:57,2019-10-17 03:37:51,8m - 53.869s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Firefox 68.0,,,2019-10-17 03:29:00,2019-10-17 03:31:19,2m - 18.932s,ERROR
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-17 03:29:02,2019-10-17 03:29:02,0.011s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-17 03:29:02,2019-10-17 03:29:03,0.342s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,Open Certpay application,,2019-10-17 03:29:04,2019-10-17 03:29:50,45.812s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter valid Bureau code,,2019-10-17 03:29:50,2019-10-17 03:29:52,2.515s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,Click on 'Begin Payment',,2019-10-17 03:29:52,2019-10-17 03:29:55,2.852s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-17 03:29:55,2019-10-17 03:29:58,2.962s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,Select 'Bank card' radio button,,2019-10-17 03:29:58,2019-10-17 03:30:00,1.933s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,"Enter Payment Amount,reference num,comments",,2019-10-17 03:30:00,2019-10-17 03:30:02,2.231s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-17 03:30:02,2019-10-17 03:30:02,0.040s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Firefox 68.0,Select 'Visa' from card type dropdown,,2019-10-17 03:30:02,2019-10-17 03:30:04,1.326s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,Select 'Payment type',,2019-10-17 03:30:04,2019-10-17 03:30:05,1.280s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-17 03:30:05,2019-10-17 03:30:07,1.877s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,"Enter First and Last name,telephone",,2019-10-17 03:30:07,2019-10-17 03:30:09,2.685s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,"Enter address and zip code
",,2019-10-17 03:30:09,2019-10-17 03:30:11,1.524s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,Click on 'Continue',,2019-10-17 03:30:11,2019-10-17 03:30:11,0.177s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2019-10-17 03:30:11,2019-10-17 03:30:15,4.109s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-17 03:30:15,2019-10-17 03:30:15,0.203s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-17 03:30:15,2019-10-17 03:30:17,1.952s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-17 03:30:17,2019-10-17 03:30:22,5.025s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Firefox 68.0,"Enter card number,exp date, exp month and security code
",,2019-10-17 03:30:22,2019-10-17 03:30:26,4.070s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Firefox 68.0,"Enter Email address
",,2019-10-17 03:30:26,2019-10-17 03:30:27,0.733s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on continue,,2019-10-17 03:30:27,2019-10-17 03:30:29,1.362s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Firefox 68.0,"Click on i agree
",,2019-10-17 03:30:29,2019-10-17 03:30:31,2.272s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, CardType, """")",Firefox 68.0,"Verify user details like first and last name,card type ,email address",,2019-10-17 03:30:31,2019-10-17 03:30:33,2.671s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Firefox 68.0,Click on process payment,,2019-10-17 03:30:33,2019-10-17 03:30:34,0.972s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Firefox 68.0,Click on 'Yes',,2019-10-17 03:30:34,2019-10-17 03:30:41,6.780s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/APPROVED""), 30)",Firefox 68.0,Verify Payment Approval,,2019-10-17 03:30:41,2019-10-17 03:31:04,22.576s,PASSED
PaymentId = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Firefox 68.0,Verify payment approval and note the paymentId,,2019-10-17 03:31:04,2019-10-17 03:31:07,3.239s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Firefox 68.0,Click on 'Search Payment',,2019-10-17 03:31:07,2019-10-17 03:31:08,1.277s,PASSED
waitForPageLoad(10),Firefox 68.0,,,2019-10-17 03:31:08,2019-10-17 03:31:08,0.134s,PASSED
pages.Search_Page.switchToWindow(),Firefox 68.0,,,2019-10-17 03:31:08,2019-10-17 03:31:09,0.382s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [mediumWait])",Firefox 68.0,Select 'Credit or debit card' radio button,,2019-10-17 03:31:09,2019-10-17 03:31:19,10.257s,ERROR
Start tear down : tearDownTestCase,Firefox 68.0,,,2019-10-17 03:31:19,2019-10-17 03:31:19,0.001s,PASSED
