Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Consumer_Make_Payment,Firefox 68.0,,,2019-10-16 01:07:37,2019-10-16 01:15:33,7m - 56.343s,INCOMPLETE
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_001_Credit_SingleLine_Payment,Firefox 68.0,,,2019-10-16 01:07:37,2019-10-16 01:09:10,1m - 32.216s,PASSED
Start listener action : beforeTestCase,Firefox 68.0,,,2019-10-16 01:07:38,2019-10-16 01:07:38,0.102s,PASSED
Start setup action : setupTestCase,Firefox 68.0,,,2019-10-16 01:07:38,2019-10-16 01:07:39,0.375s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Firefox 68.0,Open Certpay application,,2019-10-16 01:07:39,2019-10-16 01:08:03,23.265s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Firefox 68.0,Enter valid Bureau code,,2019-10-16 01:08:03,2019-10-16 01:08:04,1.569s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Firefox 68.0,Click on 'Begin Payment',,2019-10-16 01:08:04,2019-10-16 01:08:08,3.921s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-16 01:08:08,2019-10-16 01:08:10,1.911s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Firefox 68.0,Select 'Bank card' radio button,,2019-10-16 01:08:10,2019-10-16 01:08:12,1.862s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Firefox 68.0,"Enter Payment Amount,reference num,comments",,2019-10-16 01:08:12,2019-10-16 01:08:14,2.052s,PASSED
waitForPageLoad(0),Firefox 68.0,,,2019-10-16 01:08:14,2019-10-16 01:08:14,0.033s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), CardType, ""CardType"", [pageLoadTime])",Firefox 68.0,Select 'Visa' from card type dropdown,,2019-10-16 01:08:14,2019-10-16 01:08:15,1.191s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Firefox 68.0,Select 'Payment type',,2019-10-16 01:08:15,2019-10-16 01:08:16,1.178s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-16 01:08:16,2019-10-16 01:08:18,1.860s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Firefox 68.0,"Enter First and Last name,telephone",,2019-10-16 01:08:18,2019-10-16 01:08:21,2.435s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Firefox 68.0,"Enter address and zip code
",,2019-10-16 01:08:21,2019-10-16 01:08:22,1.396s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Firefox 68.0,Click on 'Continue',,2019-10-16 01:08:22,2019-10-16 01:08:22,0.144s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Firefox 68.0,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2019-10-16 01:08:22,2019-10-16 01:08:25,2.713s,PASSED
waitForPageLoad(2),Firefox 68.0,,,2019-10-16 01:08:25,2019-10-16 01:08:25,0.084s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on 'Continue',,2019-10-16 01:08:25,2019-10-16 01:08:26,1.389s,PASSED
delay(mediumWait),Firefox 68.0,,,2019-10-16 01:08:26,2019-10-16 01:08:32,5.059s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Firefox 68.0,"Enter card number,exp date, exp month and security code
",,2019-10-16 01:08:32,2019-10-16 01:08:36,4.310s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Firefox 68.0,"Enter Email address
",,2019-10-16 01:08:36,2019-10-16 01:08:37,0.816s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Firefox 68.0,Click on continue,,2019-10-16 01:08:37,2019-10-16 01:08:38,1.516s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Firefox 68.0,"Click on i agree
",,2019-10-16 01:08:38,2019-10-16 01:08:40,1.538s,PASSED
